Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
58065033,Lessons in Chemistry,Bonnie Garmus,"Garmus, Bonnie",,"=""""","=""""",0,4.28,Doubleday Books,Hardcover,390,2022,2022,,2024/12/21,to-read,to-read (#403),to-read,,,,0,0
58878356,"Ledge (The Glacian Trilogy, #1)",Stacey McEwan,"McEwan, Stacey",,"=""""","=""""",0,3.69,Angry Robot,Hardcover,271,2022,2021,,2024/12/18,to-read,to-read (#402),to-read,,,,0,0
157981739,"Faebound (Faebound, #1)",Saara El-Arifi,"El-Arifi, Saara",,"=""0593723007""","=""9780593723005""",0,3.54,Del Rey,Hardcover,386,2024,2024,,2024/12/17,to-read,to-read (#401),to-read,,,,0,0
211742041,The Rose Bargain (The Rose Bargain #1),Sasha Peyton Smith,"Smith, Sasha Peyton",,"=""0063372525""","=""9780063372528""",0,3.93,HarperCollins,Hardcover,389,2025,2025,,2024/12/17,to-read,to-read (#400),to-read,,,,0,0
210967895,Never Nix Up (Godstouched Universe),Ali  Williams,"Williams, Ali",Ellie   Rose,"=""""","=""""",0,3.73,CLAficionado Press Ltd,Kindle Edition,0,2025,,,2024/12/14,to-read,to-read (#399),to-read,,,,0,0
60435878,Carrie Soto Is Back,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""0593158687""","=""9780593158685""",0,4.20,Ballantine Books,Hardcover,384,2022,2022,,2024/11/29,to-read,to-read (#398),to-read,,,,0,0
75565941,"A Kiss of Iron (Shadows of the Tenebris Court, #1)",Clare Sager,"Sager, Clare",,"=""""","=""""",0,3.96,Wicked Lady Press,Kindle Edition,608,2023,2023,,2024/11/27,to-read,to-read (#397),to-read,,,,0,0
188365460,"Reckless (The Powerless Trilogy, #2)",Lauren  Roberts,"Roberts, Lauren",,"=""1665955457""","=""9781665955454""",5,4.08,Simon & Schuster Books for Young Readers,Kindle Edition,400,2024,2024,2024/11/26,2024/11/18,"fantasy, book-recs","fantasy (#169), book-recs (#32)",read,"Did I predict the plot twist at the very beginning? Yes. Did I still enjoy the ride? Absolutely yes. So far, this series has been the perfect trash for my raccoon. ",,,1,0
153283393,"Powerless (The Powerless Trilogy, #1)",Lauren  Roberts,"Roberts, Lauren",,"=""1665954884""","=""9781665954884""",5,4.17,Simon & Schuster Books for Young Readers,Kindle Edition,523,2023,2023,2024/11/17,2023/10/09,"fantasy, book-recs","fantasy (#168), book-recs (#33)",read,"This is one of those times where my experience reading the book was better than the book itself, but that's okay. Recently, I've been extremely stressed with life, and this book was the perfect distraction. I'm very excited to read the next 2 books (also even more excited that this is a trilogy and not a drawn-out series like many others).",,,1,0
208539323,Puck and Prejudice,Lia Riley,"Riley, Lia",,"=""0063412322""","=""9780063412323""",0,3.34,Avon,Paperback,305,2024,2024,,2024/11/18,to-read,to-read (#396),to-read,,,,0,0
52843028,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",,"=""1734452595""","=""9781734452594""",3,4.00,Warbler Classics,Paperback,174,2020,1920,2024/11/15,2023/12/23,"2024-tbr, book-club-reads","2024-tbr (#32), book-club-reads (#64)",read,,,,1,0
199420141,"Gold (The Plated Prisoner, #5)",Raven Kennedy,"Kennedy, Raven",,"=""1464224455""","=""9781464224454""",0,4.10,Bloom Books,Paperback,768,2024,2023,,2024/11/16,to-read,to-read (#395),to-read,,,,0,0
195645746,"Wild Love (Rose Hill, #1)",Elsie Silver,"Silver, Elsie",,"=""1464220816""","=""9781464220814""",0,4.01,Bloom Books,Paperback,455,2024,2024,,2024/11/16,to-read,to-read (#394),to-read,,,,0,0
31050358,"Untitled (A Court of Thorns and Roses, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.48,Bloomsbury Publishing,Hardcover,,,,,2023/07/03,"to-read, 2025-tbr","to-read (#317), 2025-tbr (#33)",to-read,,,,0,0
40228844,"Untitled (Six of Crows, #3)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",0,4.77,,,,,,,2022/10/12,"to-read, 2025-tbr","to-read (#294), 2025-tbr (#32)",to-read,,,,0,0
53205888,Under the Whispering Door,T.J. Klune,"Klune, T.J.",,"=""1250217342""","=""9781250217349""",0,4.12,Tor Books,Hardcover,376,2021,2021,,2021/09/04,"to-read, 2024-tbr, 2025-tbr","to-read (#232), 2024-tbr (#34), 2025-tbr (#31)",to-read,,,,0,0
27774596,"After You (Me Before You, #2)",Jojo Moyes,"Moyes, Jojo",,"=""""","=""""",0,3.74,Penguin Books,Paperback,352,2016,2015,,2020/12/15,"to-read, 2024-tbr, 2025-tbr","to-read (#150), 2024-tbr (#20), 2025-tbr (#30)",to-read,,,,0,0
44654627,"One of Us Is Next (One of Us Is Lying, #2)",Karen M. McManus,"McManus, Karen M.",,"=""0525707964""","=""9780525707967""",0,3.90,Delacorte Press for Young Readers,Hardcover,377,2020,2020,,2020/07/07,"to-read, 2024-tbr, 2025-tbr","to-read (#117), 2024-tbr (#13), 2025-tbr (#29)",to-read,,,,0,0
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",0,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2020/05/06,"to-read, fantasy, 2024-tbr, 2025-tbr","to-read (#16), fantasy (#67), 2024-tbr (#25), 2025-tbr (#28)",to-read,,,,0,0
216815055,"The Ballad of Falling Dragons (Moonfall, #2)",Sarah A. Parker,"Parker, Sarah A.",,"=""000871035X""","=""9780008710354""",0,4.37,HarperVoyager,Kindle Edition,,2026,2026,,2024/11/04,"to-read, 2025-tbr","to-read (#381), 2025-tbr (#27)",to-read,,,,0,0
58483123,"The Primal of Blood and Bone (Blood and Ash, #6)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,4.36,Blue Box Press,Paperback,,2025,2025,,2023/08/15,"to-read, 2025-tbr","to-read (#321), 2025-tbr (#26)",to-read,,,,0,0
216602917,"A Curse Carved in Bone (Saga of the Unfated, #2)",Danielle L. Jensen,"Jensen, Danielle L.",,"=""0593599861""","=""9780593599860""",0,3.96,Del Rey,Hardcover,403,2025,2025,,2024/09/17,"to-read, 2025-tbr","to-read (#374), 2025-tbr (#25)",to-read,,,,0,0
91582,Lady Susan,Jane Austen,"Austen, Jane",R.W. Chapman,"=""0486444074""","=""9780486444079""",0,3.66,Dover Publications,Paperback,180,2005,1871,,2024/11/11,"to-read, 2025-tbr","to-read (#393), 2025-tbr (#20)",to-read,,,,0,0
45032,Mansfield Park,Jane Austen,"Austen, Jane","Kathryn Sutherland, Charles Edmund Brock","=""""","=""""",0,3.86,Penguin Books,Paperback,488,2003,1814,,2024/11/11,"to-read, 2025-tbr","to-read (#392), 2025-tbr (#19)",to-read,,,,0,0
2156,Persuasion,Jane Austen,"Austen, Jane","Deidre Shauna Lynch, James Kinsley","=""0192802631""","=""9780192802637""",0,4.15,Oxford University Press,Paperback,249,2004,1817,,2024/11/11,"to-read, 2025-tbr","to-read (#391), 2025-tbr (#18)",to-read,,,,0,0
6969,Emma,Jane Austen,"Austen, Jane",Fiona Stafford,"=""0141439580""","=""9780141439587""",0,4.05,Penguin Books,Paperback,474,2003,1815,,2024/11/11,"to-read, 2025-tbr","to-read (#390), 2025-tbr (#17)",to-read,,,,0,0
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Джейн Остин","=""0141439661""","=""9780141439662""",0,4.09,Penguin Books,Paperback,409,2003,1811,,2024/11/11,"to-read, 2025-tbr","to-read (#389), 2025-tbr (#16)",to-read,,,,0,0
58293924,"Book of Night (Book of Night, #1)",Holly Black,"Black, Holly",,"=""1250812194""","=""9781250812193""",0,3.54,Tor Books,Hardcover,304,2022,2022,,2022/01/31,"to-read, 2025-tbr","to-read (#269), 2025-tbr (#15)",to-read,,,,0,0
133286777,The Familiar,Leigh Bardugo,"Bardugo, Leigh",,"=""125088425X""","=""9781250884251""",0,3.75,Flatiron Books,Hardcover,379,2024,2024,,2023/09/24,"to-read, 2025-tbr","to-read (#324), 2025-tbr (#14)",to-read,,,,0,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.01,Flatiron Books,Hardcover,461,2019,2019,,2021/12/14,"to-read, 2025-tbr","to-read (#253), 2025-tbr (#13)",to-read,,,,0,0
220389458,"Cruel Winter with You (Under the Mistletoe Collection, #1)",Ali Hazelwood,"Hazelwood, Ali",,"=""1662528396""","=""9781662528392""",0,3.68,Amazon Original Stories,Kindle Edition,72,2024,2024,,2024/11/04,"to-read, 2025-tbr","to-read (#380), 2025-tbr (#12)",to-read,,,,0,0
217108838,Two Can Play,Ali Hazelwood,"Hazelwood, Ali",Kelsey Navarro Foster,"=""""","=""9798868766633""",0,3.53,Spotify Audiobooks,Audible Audio,116,2024,2024,,2024/11/04,"to-read, 2025-tbr","to-read (#379), 2025-tbr (#11)",to-read,,,,0,0
59651553,"Below Zero (The STEMinist Novellas, #3)",Ali Hazelwood,"Hazelwood, Ali",,"=""0593437837""","=""9780593437834""",0,3.57,Berkley,Kindle Edition,112,2022,2022,,2022/12/11,"to-read, 2024-tbr, 2025-tbr","to-read (#305), 2024-tbr (#27), 2025-tbr (#9)",to-read,,,,0,0
59651555,"Stuck with You (The STEMinist Novellas, #2)",Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""""",0,3.56,Berkley,Kindle Edition,127,2022,2022,,2024/11/11,"to-read, 2025-tbr","to-read (#388), 2025-tbr (#8)",to-read,,,,0,0
59651557,"Under One Roof (The STEMinist Novellas, #1)",Ali Hazelwood,"Hazelwood, Ali",,"=""0593437810""","=""9780593437810""",0,3.65,Berkley,Kindle Edition,112,2022,2022,,2024/11/11,"to-read, 2025-tbr","to-read (#387), 2025-tbr (#7)",to-read,,,,0,0
59571699,Love on the Brain,Ali Hazelwood,"Hazelwood, Ali",,"=""1408725789""","=""9781408725788""",0,3.90,Sphere,Kindle Edition,368,2022,2022,,2022/01/22,"to-read, 2025-tbr","to-read (#267), 2025-tbr (#5)",to-read,,,,0,0
56732449,The Love Hypothesis,Ali Hazelwood,"Hazelwood, Ali",,"=""0593336828""","=""9780593336823""",0,4.11,Berkley Books,Paperback,356,2021,2021,,2021/11/30,"to-read, 2024-tbr, 2025-tbr","to-read (#243), 2024-tbr (#35), 2025-tbr (#4)",to-read,,,,0,0
218559595,Great Big Beautiful Life,Emily Henry,"Henry, Emily",,"=""""","=""""",0,3.99,Berkley,Hardcover,432,2025,2025,,2024/11/04,"to-read, 2025-tbr","to-read (#382), 2025-tbr (#3)",to-read,,,,0,0
61718053,Happy Place,Emily Henry,"Henry, Emily",,"=""0593441273""","=""9780593441275""",0,3.95,Berkley,Hardcover,400,2023,2023,,2023/04/06,"to-read, 2025-tbr","to-read (#315), 2025-tbr (#2)",to-read,,,,0,0
181344829,"Bride (Bride, #1)",Ali Hazelwood,"Hazelwood, Ali",,"=""""","=""""",5,3.99,Berkley,Kindle Edition,410,2024,2024,2024/03/14,2024/03/13,"2024-tbr, fantasy, book-recs, re-read","2024-tbr (#54), fantasy (#158), book-recs (#7), re-read (#34)",read,"Ummm, am I a wolf romance girlie now??",,,2,0
13455782,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,"Mafi, Tahereh",,"=""0062085506""","=""9780062085504""",0,3.84,HarperCollins,Paperback,338,2012,2011,,2024/11/11,to-read,to-read (#386),to-read,,,,0,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.17,Harper Voyager,Kindle Edition,545,2018,2018,,2024/11/10,"to-read, book-club-reads","to-read (#385), book-club-reads (#62)",to-read,,,,0,0
60581370,"The Jasad Heir (The Scorched Throne, #1)",Sara  Hashem,"Hashem, Sara",,"=""0316477869""","=""9780316477864""",0,4.02,Orbit Books,Paperback,523,2023,2023,,2024/11/05,to-read,to-read (#384),to-read,,,,0,0
200246606,"Goldfinch (The Plated Prisoner, #6)",Raven Kennedy,"Kennedy, Raven",,"=""""","=""""",0,4.27,Penguin Books Ltd ,Hardcover,688,2024,2024,,2024/11/04,to-read,to-read (#383),to-read,,,,0,0
214591924,"The Ragpicker King (The Chronicles of Castellane, #2)",Cassandra Clare,"Clare, Cassandra",,"=""0525620028""","=""9780525620020""",0,4.40,Del Rey,Hardcover,576,2025,2025,,2024/10/21,to-read,to-read (#378),to-read,,,,0,0
204624472,"The Veiled Kingdom (The Veiled Kingdom, #1)",Holly Renee,"Renee, Holly",,"=""""","=""""",0,3.81,,Kindle Edition,364,2024,2024,,2024/10/15,to-read,to-read (#377),to-read,,,,0,0
174547967,"The Dagger and the Flame (The City of Fantome, #1)",Catherine Doyle,"Doyle, Catherine",,"=""1398528455""","=""9781398528451""",0,3.86,Simon & Schuster Children's UK,Kindle Edition,509,2024,2024,,2024/10/08,to-read,to-read (#376),to-read,,,,0,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",0,4.17,Celadon Books,Hardcover,336,2019,2019,,2024/10/07,"to-read, book-club-reads","to-read (#375), book-club-reads (#61)",to-read,,,,0,0
198972842,Not in Love,Ali Hazelwood,"Hazelwood, Ali",,"=""0593550439""","=""9780593550434""",3,3.64,Berkley,ebook,384,2024,2024,2024/10/04,2024/05/31,2024-tbr,2024-tbr (#57),read,"3.5 stars<br/><br/>Not my favorite, but there were still a lot of aspects I appreciated about this book. I can't quite get all my thoughts together to explain the rating, so here are a few bullet points:<br/><br/>-I saw a lot of myself in Rue, most notably the PhD and social awkwardness<br/>-Eli falling for her after like 3 seconds was a massive eye-roll for me<br/>-I skipped over the sex scenes<br/>",,,1,0
61980309,"Cursed Crowns (Twin Crowns, #2)",Catherine Doyle,"Doyle, Catherine",Katherine Webber,"=""0063116189""","=""9780063116184""",3,4.03,Balzer + Bray,Kindle Edition,508,2023,2023,2024/02/25,2024/09/21,"2024-tbr, fantasy","2024-tbr (#52), fantasy (#157)",read,,,,2,0
195436605,"Fate of the Sun King (Artefacts of Ouranos, #3)",Nisha J. Tuli,"Tuli, Nisha J.",,"=""1538767686""","=""9781538767689""",3,3.98,Forever,Kindle Edition,556,2024,2024,2024/09/17,2023/04/15,"2024-tbr, fantasy","2024-tbr (#48), fantasy (#167)",read,,,,1,0
126918690,"Heartless Hunter (Crimson Moth, #1)",Kristen Ciccarelli,"Ciccarelli, Kristen",,"=""125086691X""","=""9781250866912""",5,4.18,Wednesday Books,Kindle Edition,411,2024,2024,2024/09/12,2024/09/02,"fantasy, book-recs","fantasy (#166), book-recs (#31)",read,"4.5 stars<br/><br/>Loved this book. My only critique is that I think this should have been more mature than YA. There were some darker tones to this that I think could have been made a little darker if the characters were aged up a little. That way, the spice could have been spicier too.",,,1,0
51335759,"Good Girl, Bad Blood (A Good Girl's Guide to Murder, #2)",Holly  Jackson,"Jackson, Holly",,"=""1405297751""","=""9781405297752""",0,4.26,Electric Monkey,Paperback,413,2020,2020,,2024/09/06,to-read,to-read (#373),to-read,,,,0,0
52189092,"A Good Girl's Guide to Murder (A Good Girl's Guide to Murder, #1)",Holly  Jackson,"Jackson, Holly",,"=""""","=""""",5,4.29,Delacorte Press,ebook,400,2020,2019,2024/09/05,2020/11/11,"2024-tbr, book-club-reads, book-recs","2024-tbr (#18), book-club-reads (#60), book-recs (#30)",read,"4.5 stars<br/><br/>This book kept me invested the whole time. I love a good whodunnit, especially when the author gives you all the information to all you to form theories yourself as you read, instead of throwing in a rando at the end. ",,,1,0
123025678,Guarded Treasure,Mae Lovette,"Lovette, Mae",,"=""""","=""""",0,3.69,Mae Lovette,Kindle Edition,330,2023,2023,,2024/09/03,to-read,to-read (#372),to-read,,,,0,0
215697737,"Spark of the Everflame (The Kindred’s Curse Saga, #1)",Penn Cole,"Cole, Penn",,"=""1668085720""","=""9781668085721""",0,4.18,Atria Books,Hardcover,416,2024,2023,,2024/09/03,to-read,to-read (#371),to-read,,,,0,0
205965455,Behind the Crimson Curtain (The Crimson Curtain #1),E.B. Golden,"Golden, E.B.",,"=""1662523238""","=""9781662523236""",0,3.59,47North,Kindle Edition,434,2024,2024,,2024/09/02,to-read,to-read (#370),to-read,,,,0,0
200033353,Remember Me Tomorrow,Farah Heron,"Heron, Farah",,"=""1662513011""","=""9781662513015""",0,4.14,Skyscape,Kindle Edition,281,2024,2024,,2024/09/02,to-read,to-read (#369),to-read,,,,0,0
165940364,"A Fate Inked in Blood (Saga of the Unfated, #1)",Danielle L. Jensen,"Jensen, Danielle L.",,"=""0593599845""","=""9780593599846""",3,3.92,Del Rey,Kindle Edition,434,2024,2024,2024/08/27,2023/12/11,"2024-tbr, fantasy","2024-tbr (#56), fantasy (#165)",read,"3.5 stars<br/><br/>I think I would have enjoyed it more if my library booked hadn't been due and I had to wait over a month to finish reading the book. With that being said, I still think the romance between the two main characters was a little rushed, so that lowered my rating as well. Also, for some reason I thought this was a standalone book?",,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",5,3.67,"Little, Brown and Company",Paperback,498,2006,2005,2020/05/05,2020/05/01,"movies-tv-shows, fantasy, re-read, book-recs","movies-tv-shows (#6), fantasy (#24), re-read (#5), book-recs (#29)",read,,,,1,0
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""1619634449""","=""9781619634442""",3,4.16,Bloomsbury USA Childrens,Hardcover,419,2015,2015,2020/05/20,2020/05/08,"fantasy, book-club-reads, book-recs","fantasy (#20), book-club-reads (#53), book-recs (#28)",read,,,,1,0
32571395,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,"McManus, Karen M.",,"=""""","=""""",5,3.91,Delacorte Press,ebook,360,2017,2017,2020/07/07,2020/05/08,book-recs,book-recs (#27),read,,,,1,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",3,4.18,Bloomsbury USA Children's,Hardcover,406,2012,2012,2020/08/12,2020/05/08,"fantasy, book-recs","fantasy (#10), book-recs (#26)",read,,,,1,0
36809135,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""0735219117""","=""9780735219113""",5,4.37,G.P. Putnam’s Sons,ebook,384,2018,2018,2021/02/16,2021/01/19,"book-club-reads, book-recs","book-club-reads (#11), book-recs (#25)",read,"4.5 stars<br/><br/>Volume 305 Book Club<br/>Family Book Club<br/><br/>It took me a while to get into this book, but once I did, I was very glad I did not give up on it. I loved the way the story was told (switching between the past and present-day) and how the secrets unfolded. Highly recommend this somewhat whodunit somewhat romance book.",,,1,0
45047384,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,"Klune, T.J.",,"=""""","=""""",5,4.37,Tor Books,Kindle Edition,394,2020,2020,2021/08/11,2021/08/08,"book-club-reads, fantasy, book-recs","book-club-reads (#20), fantasy (#109), book-recs (#24)",read,"Family Book Club<br/><br/>If I could give this book more than five stars I would. By far my favorite read of 2021 so far.  I loved the characters, the plot, the message (although sometimes it was shoved down your throat a bit), and basically everything about this book. I read it from the library and I will definitely purchase it for my collection and reread it multiple times.",,,1,0
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1627792120""","=""9781627792127""",5,4.46,Henry Holt & Company,Hardcover,480,2015,2015,2021/12/19,2021/12/06,"fantasy, movies-tv-shows, book-recs","fantasy (#115), movies-tv-shows (#69), book-recs (#23)",read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""0316310271""","=""9780316310277""",4,4.01,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,2020/12/20,2020/06/18,"fantasy, re-read, book-recs","fantasy (#1), re-read (#23), book-recs (#22)",read,"I enjoyed this book and flew through it in less than 48 hours, but I can't quite put a finger on why it's not 5 stars. I liked how it was different than other faerie books I've read. The plot was unique and kept me hooked the entire time as there were some twists that I didn't see coming. I also liked how it wasn't a traditional enemies-to-lovers storyline, but at the same time, that's what I was in the mood for when I picked up this book, so maybe that's why the book wasn't 5 stars? While I did enjoy this book and I really look forward to reading the rest of the series, I don't see myself ever rereading this  (also may be another reason this isn't 5 stars).",,,2,0
